time,state_abbr,precip
2021-05-01,OR,0.96073574
2021-05-01,PA,3.0368934
2021-05-01,SC,2.2238107
2021-05-01,SD,2.0879984
2021-05-01,TN,3.4805853
2021-05-01,TX,6.5830736
2021-05-01,UT,0.45409733
2021-05-01,VA,1.626795
2021-05-01,WA,0.85572267
2021-05-01,WI,2.8440778
2021-05-01,WV,2.5203013
2021-05-01,WY,1.1574059
2021-06-01,AK,1.479206
2021-06-01,AL,7.5738106
2021-06-01,AR,4.183122
2021-06-01,AZ,0.20980662
2021-06-01,CA,0.27752194
2021-06-01,CO,0.84499913
2021-06-01,FL,7.175583
2021-06-01,GA,5.332424
2021-06-01,IA,4.5696077
2021-06-01,ID,0.7939352
2021-06-01,IL,4.168087
2021-06-01,IN,5.586965
2021-06-01,KS,2.7401092
2021-06-01,MD,3.1035538
2021-06-01,ME,3.0023177
2021-06-01,MI,3.9628534
2021-06-01,MN,1.5503348
2021-06-01,MO,6.3995075
2021-06-01,MS,8.109791
2021-06-01,MT,0.8326004
2021-06-01,NC,4.346352
2021-06-01,ND,2.0526311
2021-06-01,NE,2.162566
2021-06-01,NH,1.9774508
2021-06-01,NM,1.2881962
2021-06-01,NV,0.38920546
2021-06-01,NY,3.1005063
2021-06-01,OH,5.0330863
2021-06-01,OK,4.5793276
2021-06-01,OR,1.1981255
2021-06-01,PA,3.0634744
2021-06-01,SC,4.4625516
2021-06-01,SD,1.8625345
2021-06-01,TN,4.0710726
2021-06-01,TX,3.5578268
2021-06-01,UT,0.34523517
2021-06-01,VA,3.0790162
2021-06-01,WA,0.90691817
2021-06-01,WI,3.5268457
2021-06-01,WV,3.9847953
2021-06-01,WY,0.709672
2021-07-01,AK,2.096716
2021-07-01,AL,7.139038
2021-07-01,AR,3.9644606
2021-07-01,AZ,2.2435443
2021-07-01,CA,0.19455688
2021-07-01,CO,1.9141722
2021-07-01,FL,6.492626
2021-07-01,GA,6.8145905
2021-07-01,IA,3.2189121
2021-07-01,ID,0.4023756
2021-07-01,IL,3.7683842
2021-07-01,IN,3.759275
2021-07-01,KS,2.439727
2021-07-01,MD,4.600815
2021-07-01,ME,3.3865447
2021-07-01,MI,3.0669363
2021-07-01,MN,2.059456
2021-07-01,MO,4.1323624
2021-07-01,MS,7.4790287
2021-07-01,MT,0.6470741
2021-07-01,NC,4.458978
2021-07-01,ND,1.2923074
2021-07-01,NE,1.9086516
2021-07-01,NH,6.759427
2021-07-01,NM,2.6040099
2021-07-01,NV,0.49072716
2021-07-01,NY,7.1352925
2021-07-01,OH,4.5756245
2021-07-01,OK,2.893916
2021-07-01,OR,0.30075824
2021-07-01,PA,6.577569
2021-07-01,SC,5.5958643
2021-07-01,SD,2.4848187
2021-07-01,TN,4.3949037
2021-07-01,TX,3.4785523
2021-07-01,UT,0.88229614
2021-07-01,VA,3.4030838
2021-07-01,WA,0.19148436
2021-07-01,WI,3.4733276
2021-07-01,WV,3.4488058
2021-07-01,WY,0.80837274
2021-08-01,AK,2.6147642
2021-08-01,AL,7.027321
2021-08-01,AR,2.3805258
2021-08-01,AZ,1.2904841
2021-08-01,CA,0.08993723
2021-08-01,CO,0.83615416
2021-08-01,FL,6.298702
2021-08-01,GA,5.8388524
2021-08-01,IA,3.1527023
2021-08-01,ID,1.0332985
2021-08-01,IL,4.274707
2021-08-01,IN,3.2528176
2021-08-01,KS,2.8564756
2021-08-01,MD,4.9776564
2021-08-01,ME,1.8177129
2021-08-01,MI,2.9668314
2021-08-01,MN,4.4522996
2021-08-01,MO,3.127406
2021-08-01,MS,6.1114783
2021-08-01,MT,1.7743684
2021-08-01,NC,5.064939
2021-08-01,ND,2.4567246
2021-08-01,NE,2.6215115
2021-08-01,NH,2.4186845
2021-08-01,NM,1.4910203
2021-08-01,NV,0.14491706
2021-08-01,NY,4.3441834
2021-08-01,OH,4.499957
2021-08-01,OK,2.2350621
2021-08-01,OR,0.18715926
2021-08-01,PA,4.1684065
2021-08-01,SC,4.974507
2021-08-01,SD,2.175284
2021-08-01,TN,5.1284866
2021-08-01,TX,2.4319217
2021-08-01,UT,1.1010487
2021-08-01,VA,4.512788
2021-08-01,WA,0.59920585
2021-08-01,WI,6.2805824
2021-08-01,WV,4.95011
2021-08-01,WY,0.855818
2021-09-01,AK,2.2019315
2021-09-01,AL,4.615681
2021-09-01,AR,1.6675574
2021-09-01,AZ,0.6533447
2021-09-01,CA,0.31303093
2021-09-01,CO,1.0139574
2021-09-01,FL,5.5309896
2021-09-01,GA,4.5492067
2021-09-01,IA,1.589865
2021-09-01,ID,0.77564335
2021-09-01,IL,1.887567
2021-09-01,IN,3.8585258
2021-09-01,KS,2.0744317
2021-09-01,MD,4.7696004
2021-09-01,ME,5.543196
2021-09-01,MI,2.3846543
2021-09-01,MN,2.195767
2021-09-01,MO,2.7957644
2021-09-01,MS,5.1472445
2021-09-01,MT,0.4052363
2021-09-01,NC,3.1835976
2021-09-01,ND,0.80368686
2021-09-01,NE,1.7708642
2021-09-01,NH,4.2994237
2021-09-01,NM,0.8956899
2021-09-01,NV,0.29530406
2021-09-01,NY,5.985424
2021-09-01,OH,3.2610435
2021-09-01,OK,1.6994145
2021-09-01,OR,1.7108232
2021-09-01,PA,6.3747153
2021-09-01,SC,4.341297
2021-09-01,SD,1.6226481
2021-09-01,TN,3.041834
2021-09-01,TX,1.9409623
2021-09-01,UT,0.48050565
2021-09-01,VA,4.177405
2021-09-01,WA,2.0086212
2021-09-01,WI,2.2771227
2021-09-01,WV,2.8778555
2021-09-01,WY,0.6323951
2021-10-01,AK,2.2573168
2021-10-01,AL,5.2058907
2021-10-01,AR,3.5692573
2021-10-01,AZ,0.72255296
2021-10-01,CA,2.3982189
2021-10-01,CO,1.3395587
2021-10-01,FL,2.3479125
2021-10-01,GA,4.281907
2021-10-01,IA,5.0916476
2021-10-01,ID,1.8055958
2021-10-01,IL,5.2224083
2021-10-01,IN,4.4604874
2021-10-01,KS,3.0170605
2021-10-01,MD,3.1519148
2021-10-01,ME,2.6764245
2021-10-01,MI,2.5817106
2021-10-01,MN,2.9380393
2021-10-01,MO,5.285367
2021-10-01,MS,3.0355835
2021-10-01,MT,0.9021807
2021-10-01,NC,3.2136009
2021-10-01,ND,2.3330274
2021-10-01,NE,1.7824603
2021-10-01,NH,4.8196383
2021-10-01,NM,0.60464495
2021-10-01,NV,1.7267181
2021-10-01,NY,5.1878414
2021-10-01,OH,4.3324547
2021-10-01,OK,2.9929945
2021-10-01,OR,2.1117568
2021-10-01,PA,4.0700626
2021-10-01,SC,3.0277014
2021-10-01,SD,2.3571608
2021-10-01,TN,3.6328547
2021-10-01,TX,2.193766
2021-10-01,UT,1.5075772
2021-10-01,VA,1.8987367
2021-10-01,WA,2.7488732
2021-10-01,WI,2.0753472
2021-10-01,WV,2.9414074
2021-10-01,WY,1.5427377
2021-11-01,AK,1.2903994
2021-11-01,AL,0.970373
2021-11-01,AR,1.487367
2021-11-01,AZ,0.16245691
2021-11-01,CA,1.4179677
2021-11-01,CO,0.4324151
2021-11-01,FL,3.2872849
2021-11-01,GA,1.0926193
2021-11-01,IA,1.0055757
2021-11-01,ID,1.8731407
2021-11-01,IL,0.9710194
2021-11-01,IN,1.4689256
2021-11-01,KS,0.41606465
2021-11-01,MD,0.84621644
2021-11-01,ME,2.9198604
2021-11-01,MI,1.969367
2021-11-01,MN,0.97963035
2021-11-01,MO,0.84139085
2021-11-01,MS,1.1424055
2021-11-01,MT,0.5987296
2021-11-01,NC,0.8708813
2021-11-01,ND,0.46186936
2021-11-01,NE,0.36443675
2021-11-01,NH,2.2221627
2021-11-01,NM,0.20286088
2021-11-01,NV,0.7996574
2021-11-01,NY,2.3053339
2021-11-01,OH,1.6365625
2021-11-01,OK,0.65123993
2021-11-01,OR,3.5541356
2021-11-01,PA,1.8965383
2021-11-01,SC,1.1505411
2021-11-01,SD,0.35550562
2021-11-01,TN,1.3116695
2021-11-01,TX,1.2084129
2021-11-01,UT,0.40412587
2021-11-01,VA,0.54720294
2021-11-01,WA,5.636488
2021-11-01,WI,1.2993842
2021-11-01,WV,0.99554086
2021-11-01,WY,0.29105598
2021-12-01,AK,2.4927056
2021-12-01,AL,3.51144
2021-12-01,AR,2.4943256
2021-12-01,AZ,1.4904723
2021-12-01,CA,3.7074847
2021-12-01,CO,0.94928604
2021-12-01,FL,1.1369663
2021-12-01,GA,3.2231472
2021-12-01,IA,1.3499786
2021-12-01,ID,2.1510491
2021-12-01,IL,2.8971293
2021-12-01,IN,3.793761
2021-12-01,KS,0.44902143
2021-12-01,MD,1.5337781
2021-12-01,ME,2.6913085
2021-12-01,MI,3.7193444
2021-12-01,MN,1.5016222
2021-12-01,MO,2.0298262
2021-12-01,MS,2.716305
2021-12-01,MT,1.0572884
2021-12-01,NC,1.9801464
2021-12-01,ND,0.7678464
2021-12-01,NE,0.48567712
2021-12-01,NH,3.3060942
2021-12-01,NM,0.6994663
2021-12-01,NV,2.3037686
2021-12-01,NY,2.7447262
2021-12-01,OH,3.5512378
2021-12-01,OK,0.71941215
2021-12-01,OR,5.0540524
2021-12-01,PA,2.0078042
2021-12-01,SC,3.0204875
2021-12-01,SD,0.79241776
2021-12-01,TN,3.5950012
2021-12-01,TX,0.74627376
2021-12-01,UT,1.3934401
2021-12-01,VA,2.024376
2021-12-01,WA,3.8034928
2021-12-01,WI,2.5217876
2021-12-01,WV,2.741425
2021-12-01,WY,0.7425534
2022-01-01,AK,1.7427858
2022-01-01,AL,3.3729858
2022-01-01,AR,2.0761638
2022-01-01,AZ,0.37047166
2022-01-01,CA,1.1653744
2022-01-01,CO,0.64420843
2022-01-01,FL,1.4720635
2022-01-01,GA,3.066018
2022-01-01,IA,1.084794
2022-01-01,ID,1.7492784
2022-01-01,IL,1.520423
2022-01-01,IN,2.1010058
2022-01-01,KS,0.6389871
2022-01-01,MD,4.0762796
2022-01-01,ME,2.2353594
2022-01-01,MI,1.6302832
2022-01-01,MN,0.606784
2022-01-01,MO,1.2037631
2022-01-01,MS,3.218605
2022-01-01,MT,0.7881182
2022-01-01,NC,4.1031284
2022-01-01,ND,0.47891566
2022-01-01,NE,0.48072135
2022-01-01,NH,1.9178166
2022-01-01,NM,0.3067449
2022-01-01,NV,0.624148
2022-01-01,NY,2.4400163
2022-01-01,OH,2.6172073
2022-01-01,OK,0.5095955
2022-01-01,OR,2.9084015
2022-01-01,PA,3.0574608
2022-01-01,SC,3.1212802
2022-01-01,SD,0.28978667
2022-01-01,TN,4.5200973
2022-01-01,TX,1.0704077
2022-01-01,UT,0.53024465
2022-01-01,VA,2.7213526
2022-01-01,WA,3.5611665
2022-01-01,WI,0.6898964
2022-01-01,WV,3.942809
2022-01-01,WY,0.46832997
2022-02-01,AK,2.1957216
2022-02-01,AL,5.225361
2022-02-01,AR,3.876246
2022-02-01,AZ,0.55437064
2022-02-01,CA,0.8958813
2022-02-01,CO,0.9885168
2022-02-01,FL,1.1588027
2022-02-01,GA,3.3658423
2022-02-01,IA,1.0748894
2022-02-01,ID,1.0883427
2022-02-01,IL,3.650857
2022-02-01,IN,4.3453913
2022-02-01,KS,0.5681986
2022-02-01,MD,2.429224
2022-02-01,ME,4.469284
2022-02-01,MI,3.1742885
2022-02-01,MN,0.8518785
2022-02-01,MO,2.5731936
2022-02-01,MS,4.1031337
2022-02-01,MT,0.6757327
2022-02-01,NC,2.8244212
2022-02-01,ND,0.49936083
2022-02-01,NE,0.37524593
2022-02-01,NH,4.0994534
2022-02-01,NM,0.49211767
2022-02-01,NV,0.51178026
2022-02-01,NY,4.0203156
2022-02-01,OH,4.9860053
2022-02-01,OK,1.3869416
2022-02-01,OR,1.7404842
2022-02-01,PA,4.375405
2022-02-01,SC,2.3371425
2022-02-01,SD,0.42983603
2022-02-01,TN,7.2093253
2022-02-01,TX,1.2453588
2022-02-01,UT,0.5335938
2022-02-01,VA,2.8936195
2022-02-01,WA,2.410518
2022-02-01,WI,1.1223372
2022-02-01,WV,5.4477987
2022-02-01,WY,0.5422998
2022-03-01,AK,1.2861638
2022-03-01,AL,5.6920986
2022-03-01,AR,5.1625824
2022-03-01,AZ,0.6533613
2022-03-01,CA,1.2178177
2022-03-01,CO,1.1242723
2022-03-01,FL,2.723153
2022-03-01,GA,5.87201
2022-03-01,IA,2.9965277
2022-03-01,ID,1.1155343
2022-03-01,IL,3.4615855
2022-03-01,IN,3.117689
2022-03-01,KS,1.7062973
2022-03-01,MD,2.8487127
2022-03-01,ME,3.684255
2022-03-01,MI,3.6835728
2022-03-01,MN,1.4193449
2022-03-01,MO,3.6618505
2022-03-01,MS,5.4376817
2022-03-01,MT,0.62351537
2022-03-01,NC,3.223199
2022-03-01,ND,0.3281642
2022-03-01,NE,1.1711986
2022-03-01,NH,3.1509824
2022-03-01,NM,0.64189196
2022-03-01,NV,0.9013444
2022-03-01,NY,3.2623763
2022-03-01,OH,2.8440828
2022-03-01,OK,2.203608
2022-03-01,OR,2.2327192
2022-03-01,PA,2.9803188
2022-03-01,SC,3.69033
2022-03-01,SD,0.49502936
2022-03-01,TN,3.7928953
2022-03-01,TX,1.5795753
2022-03-01,UT,0.74432766
2022-03-01,VA,1.8994374
2022-03-01,WA,2.1626036
2022-03-01,WI,3.1767883
2022-03-01,WV,2.2221704
2022-03-01,WY,0.8159689
2022-04-01,AK,0.7363648
2022-04-01,AL,4.8549514
2022-04-01,AR,4.962888
2022-04-01,AZ,0.1456362
2022-04-01,CA,1.189874
2022-04-01,CO,0.9222867
2022-04-01,FL,2.7901764
2022-04-01,GA,3.6133976
2022-04-01,IA,3.0225782
2022-04-01,ID,1.3879365
2022-04-01,IL,2.7891927
2022-04-01,IN,3.1065397
2022-04-01,KS,1.3513775
2022-04-01,MD,2.636665
2022-04-01,ME,3.583508
2022-04-01,MI,4.152167
2022-04-01,MN,3.499707
2022-04-01,MO,3.799656
2022-04-01,MS,4.3957605
2022-04-01,MT,1.0429481
2022-04-01,NC,2.5787556
2022-04-01,ND,2.4626915
2022-04-01,NE,1.427413
2022-04-01,NH,3.4326553
2022-04-01,NM,0.25301626
2022-04-01,NV,0.9442209
2022-04-01,NY,3.9806237
2022-04-01,OH,2.5734522
2022-04-01,OK,2.2353473
2022-04-01,OR,2.80085
2022-04-01,PA,2.9088736
2022-04-01,SC,3.427977
2022-04-01,SD,1.9929605
2022-04-01,TN,4.3581314
2022-04-01,TX,1.2296994
2022-04-01,UT,0.6746717
2022-04-01,VA,2.0244684
2022-04-01,WA,2.2192838
2022-04-01,WI,3.3958366
2022-04-01,WV,2.679783
2022-04-01,WY,1.0308595
2022-05-01,AK,0.8154766
2022-05-01,AL,4.2981367
2022-05-01,AR,4.77997
2022-05-01,AZ,0.06336272
2022-05-01,CA,0.40609217
2022-05-01,CO,1.7839766
2022-05-01,FL,2.672753
2022-05-01,GA,3.2702188
2022-05-01,IA,3.2841215
2022-05-01,ID,1.7337458
2022-05-01,IL,3.224953
2022-05-01,IN,3.30654
2022-05-01,KS,4.5842514
2022-05-01,MD,4.3971715
2022-05-01,ME,2.8845115
2022-05-01,MI,2.8652155
2022-05-01,MN,3.9980674
2022-05-01,MO,5.473353
2022-05-01,MS,4.313867
2022-05-01,MT,1.5047418
2022-05-01,NC,3.8969638
2022-05-01,ND,3.2364795
2022-05-01,NE,2.9729488
2022-05-01,NH,2.6042957
2022-05-01,NM,0.5950498
2022-05-01,NV,0.86311823
2022-05-01,NY,2.8880525
2022-05-01,OH,4.61825
2022-05-01,OK,5.8033323
2022-05-01,OR,1.9949745
2022-05-01,PA,3.5038953
2022-05-01,SC,2.8856502
2022-05-01,SD,3.225071
2022-05-01,TN,3.39267
2022-05-01,TX,2.4258852
2022-05-01,UT,0.6241243
2022-05-01,VA,4.8751984
2022-05-01,WA,2.1842725
2022-05-01,WI,3.2752826
2022-05-01,WV,4.787652
2022-05-01,WY,1.831236
2022-06-01,AK,0.9286009
2022-06-01,AL,3.4782972
2022-06-01,AR,2.933967
2022-06-01,AZ,0.31235796
2022-06-01,CA,0.35927254
2022-06-01,CO,0.86108285
2022-06-01,FL,5.917778
2022-06-01,GA,3.5843043
2022-06-01,IA,3.4002142
2022-06-01,ID,1.910847
2022-06-01,IL,2.333273
2022-06-01,IN,2.1087027
2022-06-01,KS,2.816019
2022-06-01,MD,3.6658828
2022-06-01,ME,3.0134106
2022-06-01,MI,2.366498
2022-06-01,MN,2.5353038
2022-06-01,MO,2.7652354
2022-06-01,MS,2.896446
2022-06-01,MT,2.3726192
2022-06-01,NC,2.5921328
2022-06-01,ND,2.0320778
2022-06-01,NE,1.8618394
2022-06-01,NH,2.7891693
2022-06-01,NM,1.1858102
2022-06-01,NV,0.5827059
2022-06-01,NY,3.5136538
2022-06-01,OH,2.637574
2022-06-01,OK,3.450368
2022-06-01,OR,2.0108886
2022-06-01,PA,3.7118428
2022-06-01,SC,2.8733368
2022-06-01,SD,1.8816067
2022-06-01,TN,1.999545
2022-06-01,TX,1.4044665
2022-06-01,UT,0.4011236
2022-06-01,VA,3.4663124
2022-06-01,WA,2.4047804
2022-06-01,WI,3.6823444
2022-06-01,WV,3.3983064
2022-06-01,WY,0.8813772
2022-07-01,AK,2.4054008
2022-07-01,AL,5.011888
2022-07-01,AR,2.9456646
2022-07-01,AZ,1.155805
2022-07-01,CA,0.16741706
2022-07-01,CO,1.8203562
2022-07-01,FL,4.2107944
2022-07-01,GA,5.742611
2022-07-01,IA,2.913816
2022-07-01,ID,0.3914383
2022-07-01,IL,3.9981697
2022-07-01,IN,4.961014
2022-07-01,KS,3.0711281
2022-07-01,MD,4.120076
2022-07-01,ME,3.7401047
2022-07-01,MI,2.429457
2022-07-01,MN,3.1853375
2022-07-01,MO,3.7175918
2022-07-01,MS,4.7843804
2022-07-01,MT,1.630713
2022-07-01,NC,5.5949783
2022-07-01,ND,2.8509867
2022-07-01,NE,2.8182127
2022-07-01,NH,3.0075514
2022-07-01,NM,1.7912841
2022-07-01,NV,0.20841682
2022-07-01,NY,2.6398032
2022-07-01,OH,4.958915
2022-07-01,OK,1.757341
2022-07-01,OR,0.28340748
2022-07-01,PA,2.1830735
2022-07-01,SC,6.1087446
2022-07-01,SD,2.295121
2022-07-01,TN,5.12331
2022-07-01,TX,1.2000228
2022-07-01,UT,0.44512257
2022-07-01,VA,3.9288836
2022-07-01,WA,0.620006
2022-07-01,WI,3.943362
2022-07-01,WV,6.4703283
2022-07-01,WY,0.7345954
2022-08-01,AK,3.0813935
2022-08-01,AL,6.134509
2022-08-01,AR,3.5601707
2022-08-01,AZ,2.048704
2022-08-01,CA,0.30056348
2022-08-01,CO,1.2767383
2022-08-01,FL,5.3304124
2022-08-01,GA,5.4044914
2022-08-01,IA,2.930863
2022-08-01,ID,0.6413839
2022-08-01,IL,3.8586712
2022-08-01,IN,3.2007413
2022-08-01,KS,1.3823466
2022-08-01,MD,2.635108
2022-08-01,ME,3.6243613
2022-08-01,MI,2.922353
2022-08-01,MN,3.3609269
2022-08-01,MO,2.955778
2022-08-01,MS,7.6820846
2022-08-01,MT,0.7183961
2022-08-01,NC,3.3736484
2022-08-01,ND,1.498745
2022-08-01,NE,1.3119109
2022-08-01,NH,3.7533627
2022-08-01,NM,2.4390485
2022-08-01,NV,0.66396314
2022-08-01,NY,3.0763896
2022-08-01,OH,3.2640388
2022-08-01,OK,2.0052361
2022-08-01,OR,0.27218446
2022-08-01,PA,2.7225146
2022-08-01,SC,4.576819
2022-08-01,SD,1.6633229
2022-08-01,TN,3.3672683
2022-08-01,TX,4.069016
2022-08-01,UT,1.038504
2022-08-01,VA,3.2877417
2022-08-01,WA,0.34067464
2022-08-01,WI,4.2378597
2022-08-01,WV,3.3021326
2022-08-01,WY,0.81440353
2022-09-01,AK,2.7538474
2022-09-01,AL,1.8677982
2022-09-01,AR,1.0465791
2022-09-01,AZ,0.9643541
2022-09-01,CA,0.47299948
2022-09-01,CO,1.0334955
2022-09-01,FL,9.75512
2022-09-01,GA,2.3470466
2022-09-01,IA,2.9795015
2022-09-01,ID,0.938828
2022-09-01,IL,2.506005
2022-09-01,IN,2.0405922
2022-09-01,KS,1.8520378
2022-09-01,MD,2.7899559
2022-09-01,ME,2.7559223
2022-09-01,MI,2.501259
2022-09-01,MN,1.24
2022-09-01,MO,1.9112315
2022-09-01,MS,1.5400152
2022-09-01,MT,0.94973147
2022-09-01,NC,3.1540983
2022-09-01,ND,0.65267617
2022-09-01,NE,1.1002703
2022-09-01,NH,5.005313
2022-09-01,NM,0.81316096
2022-09-01,NV,0.6106521
2022-09-01,NY,4.359306
2022-09-01,OH,3.0134811
2022-09-01,OK,0.8453888
2022-09-01,OR,0.65780175
2022-09-01,PA,4.414812
2022-09-01,SC,3.60743
2022-09-01,SD,0.5891535
2022-09-01,TN,1.8285083
2022-09-01,TX,1.1867944
2022-09-01,UT,0.9442024
2022-09-01,VA,1.9666348
2022-09-01,WA,0.50972134
2022-09-01,WI,2.6076517
2022-09-01,WV,2.2870407
2022-09-01,WY,1.1709676
2022-10-01,AK,2.5936415
2022-10-01,AL,1.4579344
2022-10-01,AR,2.8387935
2022-10-01,AZ,0.6608519
2022-10-01,CA,0.3762676
2022-10-01,CO,1.0203038
2022-10-01,FL,1.4946887
2022-10-01,GA,1.0880162
2022-10-01,IA,1.307452
2022-10-01,ID,0.9321618
2022-10-01,IL,1.5009034
2022-10-01,IN,1.5416346
2022-10-01,KS,0.72106653
2022-10-01,MD,3.5771425
2022-10-01,ME,3.8598595
2022-10-01,MI,2.4370608
2022-10-01,MN,0.6367044
2022-10-01,MO,2.1400554
2022-10-01,MS,2.0559254
2022-10-01,MT,1.0668907
2022-10-01,NC,1.8364908
2022-10-01,ND,0.5487792
2022-10-01,NE,0.69220126
2022-10-01,NH,3.363303
2022-10-01,NM,1.37107
2022-10-01,NV,0.31533858
2022-10-01,NY,3.480091
2022-10-01,OH,1.438447
2022-10-01,OK,1.8197654
2022-10-01,OR,1.4182612
2022-10-01,PA,2.3711662
2022-10-01,SC,0.99325114
2022-10-01,SD,0.39215848
2022-10-01,TN,1.7330672
2022-10-01,TX,2.011957
2022-10-01,UT,0.54814833
2022-10-01,VA,1.4956737
2022-10-01,WA,1.7985579
2022-10-01,WI,1.1627142
2022-10-01,WV,1.5017785
2022-10-01,WY,0.50751734
2022-11-01,AK,1.9211076
2022-11-01,AL,4.083434
2022-11-01,AR,3.8274796
2022-11-01,AZ,0.45077938
2022-11-01,CA,1.9337205
2022-11-01,CO,0.6137697
2022-11-01,FL,3.0943742
2022-11-01,GA,3.8568406
2022-11-01,IA,2.38054
2022-11-01,ID,2.0986607
2022-11-01,IL,1.7195225
2022-11-01,IN,1.8104777
2022-11-01,KS,1.2547423
2022-11-01,MD,2.7289371
2022-11-01,ME,4.5399933
2022-11-01,MI,3.60981
2022-11-01,MN,1.4067829
2022-11-01,MO,2.8463907
2022-11-01,MS,4.979888
2022-11-01,MT,0.9853074
2022-11-01,NC,3.4537115
2022-11-01,ND,0.4635761
2022-11-01,NE,0.50784445
2022-11-01,NH,3.997859
2022-11-01,NM,0.51641077
2022-11-01,NV,1.2230127
2022-11-01,NY,3.6645608
2022-11-01,OH,2.37188
2022-11-01,OK,1.6911368
2022-11-01,OR,3.8226385
2022-11-01,PA,3.6698365
2022-11-01,SC,3.5711684
2022-11-01,SD,0.4782927
2022-11-01,TN,2.6271307
2022-11-01,TX,2.5706902
2022-11-01,UT,1.1466734
2022-11-01,VA,3.1003535
2022-11-01,WA,3.454628
2022-11-01,WI,2.823225
2022-11-01,WV,2.8678832
2022-11-01,WY,0.75954264
2022-12-01,AK,1.829709
2022-12-01,AL,3.8472176
2022-12-01,AR,3.8216252
2022-12-01,AZ,1.1395715
2022-12-01,CA,4.2416854
2022-12-01,CO,1.031604
2022-12-01,FL,1.7175596
2022-12-01,GA,2.7769666
2022-12-01,IA,1.91259
2022-12-01,ID,2.5872643
2022-12-01,IL,2.469632
2022-12-01,IN,2.5513647
2022-12-01,KS,0.81479573
2022-12-01,MD,3.977019
2022-12-01,ME,3.9343443
2022-12-01,MI,2.7333326
2022-12-01,MN,2.0892184
2022-12-01,MO,1.8423901
2022-12-01,MS,6.0409684
2022-12-01,MT,1.1206152
2022-12-01,NC,3.266587
2022-12-01,ND,0.9923713
2022-12-01,NE,1.3308026
2022-12-01,NH,5.2124343
2022-12-01,NM,0.8674619
2022-12-01,NV,2.8814254
2022-12-01,NY,4.4693213
2022-12-01,OH,2.1185052
2022-12-01,OK,1.4093143
2022-12-01,OR,4.7665935
2022-12-01,PA,3.9411438
2022-12-01,SC,2.6696708
2022-12-01,SD,1.5976158
2022-12-01,TN,3.8478305
2022-12-01,TX,1.5163966
2022-12-01,UT,1.6321826
2022-12-01,VA,2.6232777
2022-12-01,WA,4.4165635
2022-12-01,WI,2.629594
2022-12-01,WV,3.1551018
2022-12-01,WY,1.0083582
2023-01-01,AK,1.6518886
2023-01-01,AL,5.906696
2023-01-01,AR,4.042356
2023-01-01,AZ,1.5623511
2023-01-01,CA,4.3078666
2023-01-01,CO,1.4522034
2023-01-01,FL,0.6735132
2023-01-01,GA,5.9091263
2023-01-01,IA,2.528266
2023-01-01,ID,1.7903063
2023-01-01,IL,2.9354596
2023-01-01,IN,3.7610664
2023-01-01,KS,1.4716336
2023-01-01,MD,2.7241774
2023-01-01,ME,4.894094
2023-01-01,MI,3.040671
2023-01-01,MN,1.4579613
2023-01-01,MO,2.1087472
2023-01-01,MS,6.481579
2023-01-01,MT,0.8652654
2023-01-01,NC,3.65878
2023-01-01,ND,0.2643724
2023-01-01,NE,1.8358052
2023-01-01,NH,5.143969
2023-01-01,NM,1.122249
2023-01-01,NV,2.3724725
2023-01-01,NY,4.65071
2023-01-01,OH,3.9317703
2023-01-01,OK,1.2546349
2023-01-01,OR,3.4558384
2023-01-01,PA,3.835275
2023-01-01,SC,4.867679
2023-01-01,SD,1.4419584
2023-01-01,TN,5.2194743
2023-01-01,TX,1.746271
2023-01-01,UT,2.522263
2023-01-01,VA,1.624095
2023-01-01,WA,2.600618
2023-01-01,WI,2.254412
2023-01-01,WV,3.130396
2023-01-01,WY,1.4671407
2023-02-01,AK,1.506416
2023-02-01,AL,3.610842
2023-02-01,AR,3.4925864
2023-02-01,AZ,0.7485919
2023-02-01,CA,2.5977535
2023-02-01,CO,1.1529964
2023-02-01,FL,1.1161104
2023-02-01,GA,3.2663093
2023-02-01,IA,3.484017
2023-02-01,ID,1.2893003
2023-02-01,IL,3.6878877
2023-02-01,IN,3.6361773
2023-02-01,KS,1.2727095
2023-02-01,MD,2.3367026
2023-02-01,ME,2.029632
2023-02-01,MI,3.492511
2023-02-01,MN,1.5627233
2023-02-01,MO,3.022645
2023-02-01,MS,4.147733
2023-02-01,MT,0.67685115
2023-02-01,NC,3.097062
2023-02-01,ND,0.4264283
2023-02-01,NE,0.99339455
2023-02-01,NH,1.6222155
2023-02-01,NM,0.7228604
2023-02-01,NV,1.2976995
2023-02-01,NY,2.314825
2023-02-01,OH,3.2443802
2023-02-01,OK,2.2227082
2023-02-01,OR,2.578995
2023-02-01,PA,2.0857475
2023-02-01,SC,3.1537867
2023-02-01,SD,0.78645754
2023-02-01,TN,4.0876307
2023-02-01,TX,1.3266296
2023-02-01,UT,1.0724623
2023-02-01,VA,2.2612162
2023-02-01,WA,2.3881512
2023-02-01,WI,3.1568203
2023-02-01,WV,3.8016207
2023-02-01,WY,0.8916722
2023-03-01,AK,1.2450362
2023-03-01,AL,4.529895
2023-03-01,AR,5.534828
2023-03-01,AZ,1.5745414
2023-03-01,CA,4.2603593
2023-03-01,CO,1.2998315
2023-03-01,FL,0.89744294
2023-03-01,GA,4.0701423
2023-03-01,IA,1.8708448
2023-03-01,ID,1.7620342
2023-03-01,IL,4.101843
2023-03-01,IN,4.637923
